Zip,Store,Vendor,Month,Retail,Retail Diff,Sale,Sold,Volume
51240,4,23,12,14.3025,4.780625,55.23875,3.96875,950.78125
51241,3,29,1,17.7953333333,5.93755555556,117.049111111,6.64444444444,1025.0
51241,3,29,2,19.633,6.55433333333,94.8083333333,5.5,1043.33333333
51241,3,29,3,15.4052380952,5.14857142857,75.8369047619,5.19047619048,930.357142857
51241,3,29,4,19.144,6.3825,123.5765,7.55,1125.0
51241,3,29,5,16.4129411765,5.47235294118,72.59,5.29411764706,1161.76470588
51241,3,29,6,16.3933333333,5.4662962963,126.353333333,8.37037037037,1061.11111111
51241,3,29,7,15.7440909091,5.24954545455,78.1463636364,5.59090909091,1075.0
51241,3,29,8,16.7115,5.5715,74.183,3.95,1043.75
51241,3,29,9,14.9886363636,4.99818181818,96.9831818182,6.81818181818,926.136363636
51241,3,29,10,13.5063636364,4.54727272727,77.6427272727,6.27272727273,988.636363636
51241,3,29,11,12.388,4.13066666667,60.1726666667,5.6,966.666666667
51241,3,29,12,15.28,5.10428571429,95.3157142857,9.03571428571,903.571428571
51245,1,23,1,16.069,5.357,62.623,4.7,1102.5
51245,1,23,2,12.8,4.26818181818,73.16,6.45454545455,1034.09090909
51245,1,23,3,16.810625,5.604375,79.54125,4.875,1101.5625
51245,1,23,4,13.255,4.46875,88.46625,6.0,1218.75
51245,1,23,5,19.8866666667,6.63,84.7775,6.25,1068.75
51245,1,23,6,15.9154545455,5.30636363636,147.237272727,11.4545454545,1125.0
51245,1,23,7,18.5036363636,6.16909090909,119.423636364,6.09090909091,1250.0
51245,1,23,8,22.48,7.516,94.866,5.1,1300.0
51245,1,23,9,17.9566666667,5.98666666667,86.71,4.0,1375.0
51245,1,23,10,23.0625,7.7725,135.99,5.5,1093.75
51245,1,23,11,12.38,4.13,37.14,3.0,750.0
51245,1,23,12,19.26,6.42,34.26,1.5,662.5
51246,2,33,1,16.041,5.35383333333,83.3085,7.25,1020.41666667
51246,2,33,2,15.2396,5.0912,103.7076,7.28,1136.5
51246,2,33,3,14.6892857143,4.90071428571,101.654,7.41428571429,1073.92857143
51246,2,33,4,15.9551428571,5.346,86.7745714286,7.4,1096.42857143
51246,2,33,5,14.1915384615,4.73820512821,73.0892307692,5.53846153846,930.769230769
51246,2,33,6,14.816,4.954,81.9297142857,6.2,1074.28571429
51246,2,33,7,17.00125,5.6921875,94.1625,6.84375,1042.96875
51246,2,33,8,14.0518181818,4.70090909091,88.9754545455,7.04545454545,965.909090909
51246,2,33,9,14.6134883721,4.87279069767,88.4672093023,9.95348837209,1000.0
51246,2,33,10,17.1107142857,5.71785714286,108.318571429,6.35714285714,1169.64285714
51246,2,33,11,13.808,4.6048,66.334,6.92,844.0
51246,2,33,12,13.9722222222,4.67688888889,96.1235555556,6.13333333333,971.666666667
51247,1,15,1,13.6055555556,4.53555555556,105.086666667,8.66666666667,1333.33333333
51247,1,15,2,12.2607692308,4.13846153846,107.782307692,10.2307692308,1163.46153846
51247,1,15,3,8.11916666667,2.72333333333,90.4075,12.75,822.916666667
51247,1,15,4,20.295,6.765,94.59,4.0,1125.0
51247,1,15,5,10.364,3.456,72.156,6.8,870.0
51247,1,15,6,13.9285714286,4.64428571429,115.632857143,9.57142857143,1089.28571429
51247,1,15,7,14.17375,4.72625,151.7175,12.0,781.25
51247,1,15,8,12.6325,4.2125,167.79,13.5,906.25
51247,1,15,9,14.1888888889,4.73,133.32,10.2222222222,941.666666667
51247,1,15,10,10.2328571429,3.41285714286,113.185714286,11.1428571429,1071.42857143
51247,1,15,11,13.5955555556,4.53333333333,137.066666667,10.6666666667,1194.44444444
51247,1,15,12,16.6744444444,5.58777777778,172.913333333,10.6666666667,1194.44444444
51248,1,24,1,10.9795833333,3.66125,35.7125,3.20833333333,733.333333333
51248,1,24,2,14.008,4.704,78.2633333333,5.8,1070.0
51248,1,24,3,11.082962963,3.69592592593,32.887037037,3.0,712.962962963
51248,1,24,4,10.2815384615,3.42846153846,26.0807692308,2.61538461538,596.153846154
51248,1,24,5,10.93625,3.64625,31.59375,3.25,603.125
51248,1,24,6,11.2588888889,3.75444444444,43.86,4.05555555556,986.111111111
51248,1,24,7,14.2245454545,4.74363636364,36.9645454545,2.63636363636,1147.72727273
51248,1,24,8,13.2006666667,4.402,43.0993333333,3.73333333333,1031.66666667
51248,1,24,9,12.4671428571,4.15714285714,46.9557142857,4.14285714286,1050.0
51248,1,24,10,16.2528571429,5.41857142857,79.2685714286,4.85714285714,1053.57142857
51248,1,24,11,17.455,5.82,97.633,6.0,1312.5
51248,1,24,12,13.000952381,4.35380952381,45.0247619048,3.38095238095,1047.61904762
51249,2,28,1,16.6613636364,5.55795454545,87.4609090909,6.13636363636,1058.52272727
51249,2,28,2,14.125,4.71857142857,78.9471428571,6.03571428571,1057.14285714
51249,2,28,3,17.6018309859,5.87845070423,99.5184507042,6.80281690141,1115.84507042
51249,2,28,4,13.8794444444,4.63777777778,79.4766666667,5.66666666667,1076.38888889
51249,2,28,5,12.9391304348,4.32913043478,86.4895652174,6.65217391304,975.0
51249,2,28,6,14.2492307692,4.80576923077,66.2673076923,4.38461538462,918.269230769
51249,2,28,7,14.9,5.00315789474,60.9473684211,5.52631578947,881.578947368
51249,2,28,8,15.614,5.2055,122.6005,7.95,1165.0
51249,2,28,9,13.9716129032,4.65838709677,77.5209677419,5.77419354839,1084.67741935
51249,2,28,10,17.8064285714,5.97285714286,99.7721428571,6.07142857143,1258.92857143
51249,2,28,11,18.504,6.169,147.347,8.7,1037.5
51249,2,28,12,14.1585294118,4.73088235294,53.2347058824,4.20588235294,913.970588235
51250,3,30,1,15.5837113402,5.19597938144,105.364020619,6.48453608247,925.257731959
51250,3,30,2,16.0795,5.37575,165.33825,9.9625,1034.375
51250,3,30,3,15.6402040816,5.22163265306,96.8357142857,6.30612244898,1038.26530612
51250,3,30,4,14.0130769231,4.67461538462,94.0364102564,6.79487179487,948.717948718
51250,3,30,6,15.94,5.33333333333,195.922592593,10.1851851852,1125.0
51250,3,30,7,15.9930434783,5.3452173913,137.290869565,8.21739130435,1070.65217391
51250,3,30,8,15.2625581395,5.0888372093,125.774651163,8.46511627907,1093.02325581
51250,3,30,9,16.33,5.445,112.5098,7.2,945.0
51250,3,30,10,16.4132352941,5.48705882353,135.379705882,8.20588235294,1014.70588235
51250,3,30,11,13.4990909091,4.50060606061,113.215757576,8.63636363636,946.96969697
51250,3,30,12,16.8904705882,5.63752941176,162.498470588,9.74117647059,1038.23529412
51301,7,45,1,13.6235964912,4.54872807018,86.3203947368,6.95175438596,992.763157895
51301,7,45,2,14.5738528139,4.86995670996,95.4600865801,7.87012987013,1020.34632035
51301,7,45,3,14.234904943,4.74969581749,78.7999239544,5.8897338403,924.049429658
51301,7,45,4,14.4770175439,4.82859649123,84.4871929825,7.14035087719,1001.31578947
51301,7,45,5,13.1898051948,4.40987012987,108.276038961,9.18831168831,960.714285714
51301,7,45,6,14.9993589744,5.01416666667,78.5325,6.11538461538,985.897435897
51301,7,45,7,14.2964912281,4.78087719298,116.383508772,8.77192982456,1014.03508772
51301,7,45,8,14.7861290323,4.95314516129,100.372016129,7.16935483871,1021.57258065
51301,7,45,9,15.2421875,5.08375,80.7753125,5.925,937.03125
51301,7,45,10,13.3020792079,4.44217821782,113.518118812,9.23762376238,945.297029703
51301,7,45,11,16.2019387755,5.40908163265,114.490612245,8.09183673469,1105.6122449
51301,7,45,12,15.2107784431,5.08479041916,85.4591017964,6.19760479042,1003.59281437
51331,3,39,1,16.0336507937,5.34857142857,107.92031746,7.11111111111,948.412698413
51331,3,39,2,12.4233333333,4.15111111111,55.9515555556,4.93333333333,924.444444444
51331,3,39,3,15.5856910569,5.2087804878,58.3841463415,3.90243902439,1016.46341463
51331,3,39,4,14.9124137931,4.97206896552,77.7734482759,5.48275862069,892.24137931
51331,3,39,5,18.64,6.21981481481,76.727962963,5.90740740741,907.407407407
51331,3,39,6,16.10768,5.37608,76.04728,5.384,914.6
51331,3,39,7,15.0279166667,5.01427083333,60.9685416667,4.44791666667,918.229166667
51331,3,39,8,14.8016363636,4.93545454545,53.3143636364,4.25454545455,875.0
51331,3,39,9,15.1006557377,5.03540983607,61.7829508197,4.18032786885,777.868852459
51331,3,39,10,13.5057142857,4.55428571429,68.4132142857,5.0,839.285714286
51331,3,39,11,18.0823333333,6.029,53.228,3.66666666667,936.666666667
51331,3,39,12,15.8751612903,5.3064516129,64.2512903226,4.22580645161,1054.03225806
51334,3,38,1,14.9319402985,4.98447761194,95.0870149254,8.02985074627,962.313432836
51334,3,38,2,14.2314018692,4.75411214953,63.5971962617,4.97196261682,920.093457944
51334,3,38,3,15.0562727273,5.03318181818,75.8786363636,5.8,921.136363636
51334,3,38,4,13.5793478261,4.53739130435,74.2356521739,6.45652173913,938.586956522
51334,3,38,5,15.1946808511,5.07872340426,66.9904255319,5.3829787234,1095.74468085
51334,3,38,6,13.7765,4.60033333333,57.0065,4.76666666667,952.083333333
51334,3,38,7,13.1789285714,4.40053571429,54.7925,4.82142857143,1017.85714286
51334,3,38,8,15.3977419355,5.14483870968,115.443548387,6.96774193548,1016.12903226
51334,3,38,9,15.2511842105,5.08526315789,87.2646052632,6.27631578947,888.157894737
51334,3,38,10,16.2842857143,5.44910714286,195.498571429,13.2678571429,968.303571429
51334,3,38,11,14.4761764706,4.82676470588,126.717647059,8.58823529412,913.235294118
51334,3,38,12,17.5739285714,5.88130952381,67.9777380952,5.02380952381,1072.91666667
51338,1,7,1,11.41,3.84666666667,97.34,7.0,916.666666667
51338,1,7,3,33.75,11.25,67.5,2.0,1000.0
51338,1,7,5,7.97,2.66,95.64,12.0,1000.0
51338,1,7,7,10.8,3.6,129.6,12.0,1750.0
51338,1,7,10,18.75,6.25,56.25,3.0,1000.0
51342,1,17,1,14.468,4.82466666667,69.2266666667,5.33333333333,1166.66666667
51342,1,17,2,11.9294117647,3.97764705882,56.8852941176,5.05882352941,1088.23529412
51342,1,17,3,7.32,2.4425,35.0325,5.25,937.5
51342,1,17,4,11.1416666667,3.71666666667,64.22,6.33333333333,1041.66666667
51342,1,17,5,15.2025,5.0675,34.53,2.25,1062.5
51342,1,17,6,13.577,4.535,59.158,4.6,1000.0
51342,1,17,7,13.86,4.621,69.19,7.4,1100.0
51342,1,17,8,15.11,5.0375,65.86,5.0,875.0
51342,1,17,9,15.11,5.03875,138.13125,9.125,1000.0
51342,1,17,10,17.1683333333,5.725,44.8316666667,3.0,1083.33333333
51342,1,17,11,17.2316666667,5.745,52.4633333333,2.66666666667,1083.33333333
51342,1,17,12,12.7857142857,4.3,76.5085714286,7.0,1107.14285714
51346,2,25,1,13.2985365854,4.45780487805,51.5397560976,4.14634146341,984.756097561
51346,2,25,2,12.9670967742,4.32387096774,47.3019354839,3.90322580645,959.677419355
51346,2,25,3,13.90025,4.63475,41.487,3.175,1018.125
51346,2,25,4,12.0561538462,4.02076923077,54.5946153846,4.46153846154,1051.92307692
51346,2,25,5,14.45625,4.82,76.159375,4.9375,1062.5
51346,2,25,6,12.1982608696,4.06782608696,47.5065217391,4.30434782609,1048.91304348
51346,2,25,7,12.7181481481,4.24111111111,52.2459259259,4.33333333333,956.481481481
51346,2,25,8,13.6194117647,4.56117647059,61.4858823529,5.0,1130.88235294
51346,2,25,9,13.8388,4.6244,59.624,3.92,1060.0
51346,2,25,11,11.4255555556,3.81,60.65,4.72222222222,677.777777778
51346,2,25,12,11.6996428571,3.92107142857,39.2321428571,3.35714285714,897.321428571
51347,2,15,1,17.412,5.806,57.028,3.4,950.0
51347,2,15,2,10.34,3.51,82.59,8.25,1000.0
51347,2,15,3,10.1328571429,3.40285714286,84.0657142857,7.71428571429,892.857142857
51347,2,15,6,17.09,5.69666666667,204.96,14.0,1416.66666667
51347,2,15,8,10.1,3.36666666667,101.7,10.0,1416.66666667
51347,2,15,9,16.465,5.49,197.58,12.0,1562.5
51347,2,15,10,13.2766666667,4.42666666667,124.82,10.0,750.0
51347,2,15,11,12.43,4.145,189.66,15.0,875.0
51351,2,40,1,14.6583333333,4.89228070175,164.671666667,12.9210526316,1051.31578947
51351,2,40,2,14.9182894737,4.98644736842,160.465657895,10.8421052632,1019.40789474
51351,2,40,3,15.5990265487,5.20814159292,121.875132743,8.32743362832,1035.17699115
51351,2,40,4,13.1881395349,4.3976744186,136.492790698,10.9534883721,972.674418605
51351,2,40,5,15.6665116279,5.22860465116,144.005930233,9.74418604651,1003.19767442
51351,2,40,6,15.0391,5.0243,238.7044,16.98,990.0
51351,2,40,7,15.6237373737,5.20949494949,199.511919192,14.0404040404,981.060606061
51351,2,40,8,15.1569565217,5.06985507246,221.002463768,15.6231884058,863.405797101
51351,2,40,9,14.398375,4.803,123.96325,8.8,841.5625
51351,2,40,10,16.9134042553,5.65106382979,106.927446809,6.76595744681,1028.19148936
51351,2,40,11,15.8633333333,5.28947368421,167.917719298,11.9649122807,996.052631579
51351,2,40,12,15.6365151515,5.21712121212,105.831818182,8.18181818182,901.136363636
51355,1,12,2,13.058,4.354,128.076,12.6,1150.0
51355,1,12,3,9.395,3.13333333333,52.635,5.66666666667,516.666666667
51355,1,12,4,19.87,6.625,90.73,4.5,750.0
51355,1,12,5,10.785,3.5975,75.74,6.5,625.0
51355,1,12,7,16.9057142857,5.63571428571,109.191428571,7.57142857143,910.714285714
51355,1,12,8,8.98,2.996,102.624,10.8,800.0
51355,1,12,9,19.88,6.63,79.52,4.0,750.0
51355,1,12,10,14.4133333333,4.80666666667,118.2,7.0,500.0
51355,1,12,11,8.365,2.79,20.15,3.0,437.5
51355,1,12,12,11.42,3.81,70.215,6.75,656.25
51358,1,13,1,10.005,3.33666666667,80.4766666667,9.33333333333,1250.0
51358,1,13,2,13.9975,4.6675,94.595,6.5,1000.0
51358,1,13,3,14.09,4.69857142857,80.2728571429,6.71428571429,1321.42857143
51358,1,13,4,9.955,3.32,89.58,9.0,1000.0
51358,1,13,5,18.765,6.255,85.02,5.0,1000.0
51358,1,13,6,20.67,6.89,96.45,5.0,1375.0
51358,1,13,7,16.3916666667,5.50666666667,89.16,5.66666666667,1250.0
51358,1,13,8,15.2033333333,5.07,38.6066666667,3.33333333333,916.666666667
51358,1,13,9,14.3925,4.79875,55.925,5.125,937.5
51358,1,13,10,9.95,3.32,119.4,12.0,1000.0
51358,1,13,11,11.6733333333,3.89333333333,100.906666667,7.33333333333,1250.0
51358,1,13,12,8.755,2.92,40.37,4.0,1000.0
51360,6,49,1,15.9363829787,5.31606382979,120.222074468,8.54787234043,1009.44148936
51360,6,49,2,15.0627777778,5.03166666667,128.062407407,9.36419753086,1050.30864198
51360,6,49,3,14.8697524752,4.96504950495,143.279653465,10.4900990099,1061.75742574
51360,6,49,4,15.8558441558,5.28714285714,188.429350649,10.9090909091,1037.66233766
51360,6,49,5,15.5995714286,5.21071428571,151.746928571,11.8071428571,953.75
51360,6,49,6,16.5474566474,5.52554913295,181.523988439,12.0809248555,1024.56647399
51360,6,49,7,16.1740384615,5.39948717949,150.511153846,11.9038461538,996.474358974
51360,6,49,8,15.232481203,5.09368421053,157.178721805,10.9473684211,1015.03759398
51360,6,49,9,15.2693859649,5.09307017544,148.474649123,9.75438596491,1045.83333333
51360,6,49,10,13.863968254,4.66317460317,137.001904762,10.8571428571,1073.85714286
51360,6,49,11,16.2157291667,5.4171875,133.379791667,8.61458333333,1103.38541667
51360,6,49,12,14.4731506849,4.85780821918,134.703835616,9.50684931507,919.520547945
51401,7,37,1,14.9705847953,4.99766081871,188.473450292,12.4970760234,1018.85964912
51401,7,37,2,14.9898148148,5.01135802469,176.772654321,12.4259259259,944.75308642
51401,7,37,3,13.8793220339,4.63214689266,143.300508475,10.1525423729,1022.17514124
51401,7,37,4,15.6728440367,5.23275229358,139.66587156,9.60550458716,956.880733945
51401,7,37,5,14.5223404255,4.87223404255,175.125851064,13.085106383,1009.30851064
51401,7,37,6,14.5315625,4.885625,139.480520833,9.67708333333,1030.98958333
51401,7,37,7,15.1581818182,5.06066115702,198.087768595,12.867768595,979.752066116
51401,7,37,8,15.9654205607,5.33009345794,131.144299065,8.76635514019,927.336448598
51401,7,37,10,13.2900892857,4.43625,168.212321429,11.3660714286,845.3125
51401,7,37,11,13.3253846154,4.44912087912,202.280989011,14.7582417582,1016.75824176
51442,5,42,1,15.7415686275,5.25235294118,115.347843137,8.28431372549,933.578431373
51442,5,42,3,15.3652238806,5.13231343284,91.5151492537,7.03731343284,997.947761194
51442,5,42,4,13.1112162162,4.38175675676,104.520945946,8.12162162162,967.22972973
51442,5,42,5,14.987962963,5.01796296296,94.5557407407,7.5,911.574074074
51442,5,42,6,13.5814893617,4.5429787234,119.683191489,9.02127659574,855.85106383
51442,5,42,7,14.1266666667,4.71222222222,103.23308642,8.24691358025,925.925925926
51442,5,42,8,12.3611111111,4.12185185185,95.0187037037,9.77777777778,777.777777778
51442,5,42,9,13.839245283,4.61433962264,176.548301887,11.4150943396,905.660377358
51442,5,42,11,13.6922222222,4.56537037037,219.096481481,20.7962962963,976.388888889
51442,5,42,12,14.5765060241,4.89891566265,113.505060241,7.56626506024,980.722891566
51443,2,17,1,15.20375,5.07,53.96,3.5,1031.25
51443,2,17,2,12.9344444444,4.31333333333,58.5422222222,5.33333333333,819.444444444
51443,2,17,3,15.985,5.33,66.5533333333,2.66666666667,1125.0
51443,2,17,4,14.0,4.66666666667,98.5,7.66666666667,750.0
51443,2,17,5,13.3766666667,4.54333333333,111.46,12.6666666667,958.333333333
51443,2,17,6,12.64,4.21333333333,132.54,9.0,958.333333333
51443,2,17,7,9.8575,3.2875,76.25125,7.625,771.875
51443,2,17,8,13.485,4.495,161.82,12.0,750.0
51443,2,17,9,9.24,3.08,94.38,10.0,625.0
51443,2,17,10,14.78,4.93,88.68,6.0,750.0
51443,2,17,12,9.01571428571,3.03,45.6685714286,5.14285714286,678.571428571
51445,3,31,1,19.6992,6.5856,146.5684,9.04,1050.0
51445,3,31,2,12.9135135135,4.31027027027,90.552972973,7.48648648649,1047.2972973
51445,3,31,3,15.6878947368,5.23052631579,123.648684211,8.0,1151.97368421
51445,3,31,4,13.4077777778,4.51611111111,145.464444444,11.0,1090.27777778
51445,3,31,5,14.3271428571,4.86,96.9414285714,5.78571428571,964.285714286
51445,3,31,6,13.4997368421,4.50552631579,93.6181578947,8.10526315789,875.0
51445,3,31,7,13.9757692308,4.68615384615,129.219615385,10.3461538462,955.769230769
51445,3,31,8,16.434,5.48,152.043333333,11.8666666667,1080.0
51445,3,31,9,13.882962963,4.62962962963,109.476666667,9.07407407407,1037.03703704
51445,3,31,11,14.155,4.72,137.706818182,10.4090909091,1045.45454545
51445,3,31,12,16.5882142857,5.54535714286,120.089285714,7.39285714286,1160.71428571
51449,1,23,1,14.77,4.92473684211,116.412631579,8.15789473684,1184.21052632
51449,1,23,2,14.6454166667,4.95041666667,92.5975,6.75,1291.66666667
51449,1,23,3,13.3552380952,4.45333333333,99.9733333333,7.90476190476,1071.42857143
51449,1,23,4,17.9983333333,6.03333333333,96.21,5.66666666667,1291.66666667
51449,1,23,5,11.855,3.9525,117.51,10.5,1125.0
51449,1,23,6,13.41,4.47142857143,131.0,10.4285714286,1214.28571429
51449,1,23,7,17.3366666667,5.78,110.415,6.16666666667,916.666666667
51449,1,23,8,11.998,4.0,71.616,8.0,950.0
51449,1,23,9,9.04111111111,3.01444444444,80.7733333333,10.0,833.333333333
51449,1,23,10,9.794,3.266,104.856,10.8,1050.0
51449,1,23,11,12.8033333333,4.26833333333,121.1,10.0,1125.0
51449,1,23,12,13.0483333333,4.37916666667,90.9233333333,8.33333333333,1062.5
51450,2,25,1,12.39,4.13117647059,102.875294118,8.0,1132.35294118
51450,2,25,2,14.1896,4.7416,106.708,9.2,1058.0
51450,2,25,3,15.7194736842,5.24105263158,104.454736842,6.42105263158,1207.89473684
51450,2,25,4,16.8547058824,5.62,116.633529412,8.05882352941,1161.76470588
51450,2,25,5,14.324,4.801,148.086,9.9,900.0
51450,2,25,6,13.4972222222,4.58333333333,106.655,9.83333333333,1147.22222222
51450,2,25,7,16.6668421053,5.58789473684,112.127894737,10.5789473684,1128.94736842
51450,2,25,8,15.0684615385,5.02384615385,107.916923077,8.0,1048.07692308
51450,2,25,9,13.4046666667,4.47,128.284666667,8.8,1113.33333333
51450,2,25,10,21.1223076923,7.06769230769,90.2430769231,9.76923076923,1073.07692308
51450,2,25,11,14.2782352941,4.76117647059,113.657647059,9.58823529412,1155.88235294
51450,2,25,12,16.0054545455,5.36,113.156363636,8.27272727273,1045.45454545
51453,1,3,12,11.3733333333,3.79333333333,46.5,4.0,750.0
51455,1,27,1,13.4859375,4.5040625,35.265,3.71875,1025.0
51455,1,27,2,17.245,5.77,45.1375,2.6,987.5
51455,1,27,3,16.5392592593,5.53851851852,49.3774074074,3.07407407407,1138.88888889
51455,1,27,4,15.555,5.1865,37.7365,2.85,937.5
51455,1,27,5,16.9394117647,5.64764705882,45.3882352941,3.05882352941,926.470588235
51455,1,27,6,15.8083333333,5.27111111111,72.4261111111,5.0,888.888888889
51455,1,27,7,13.7416666667,4.58166666667,45.7895833333,3.66666666667,864.583333333
51455,1,27,8,14.935,5.0,51.846,3.2,1111.25
51455,1,27,9,15.596,5.2004,48.1092,3.24,959.0
51455,1,27,10,12.124,4.04266666667,39.9753333333,3.26666666667,966.666666667
51455,1,27,11,13.6278571429,4.54357142857,69.9164285714,6.14285714286,955.357142857
51455,1,27,12,14.3277419355,4.80193548387,52.9696774194,4.03225806452,1104.83870968
51461,1,22,1,15.5572,5.1872,50.9068,3.0,1090.0
51461,1,22,2,16.5904545455,5.53181818182,28.5831818182,1.68181818182,1068.18181818
51461,1,22,3,15.8364,5.2808,72.1996,4.56,1030.0
51461,1,22,4,15.171875,5.058125,35.28375,2.25,1062.5
51461,1,22,5,21.1786666667,7.07733333333,71.0553333333,3.86666666667,1200.0
51461,1,22,6,18.10625,6.0375,48.380625,2.875,1265.625
51461,1,22,7,18.0731578947,6.06578947368,106.880526316,6.63157894737,1131.57894737
51461,1,22,8,22.2273333333,7.41066666667,58.8046666667,3.13333333333,1116.66666667
51461,1,22,9,17.7178947368,5.90736842105,29.9668421053,1.73684210526,1157.89473684
51461,1,22,10,13.9766666667,4.69666666667,31.2566666667,2.55555555556,1055.55555556
51461,1,22,11,16.2623076923,5.42153846154,46.5676923077,3.07692307692,1019.23076923
51461,1,22,12,19.165,6.39,61.7257142857,3.35714285714,1017.85714286
51462,1,11,1,10.9683333333,3.65833333333,99.52,11.0,1083.33333333
51462,1,11,2,10.6366666667,3.54666666667,98.39,9.0,625.0
51462,1,11,3,15.68,5.23,188.16,12.0,1750.0
51462,1,11,5,11.07,3.69,92.43,9.0,750.0
51462,1,11,7,9.02666666667,3.01,79.97,9.0,625.0
51462,1,11,8,13.5,4.5,81.0,6.0,750.0
51462,1,11,9,9.005,3.0025,80.7375,11.25,562.5
51462,1,11,10,10.8,3.6,64.8,6.0,1750.0
51462,1,11,11,5.33,1.78,31.98,6.0,800.0
51462,1,11,12,11.4033333333,3.80333333333,107.886666667,9.33333333333,933.333333333
51466,1,8,1,9.315,3.105,71.82,7.5,750.0
51466,1,8,2,17.24,5.75,206.88,12.0,750.0
51466,1,8,3,11.13,3.71,163.56,16.0,625.0
51466,1,8,4,17.24,5.75,206.88,12.0,750.0
51466,1,8,7,12.58,4.19666666667,177.92,16.0,625.0
51466,1,8,9,15.68,5.23,188.16,12.0,1750.0
51466,1,8,10,13.5,4.5,162.0,12.0,750.0
51466,1,8,11,9.14,3.38,54.84,6.0,1750.0
51501,26,49,1,13.6285178876,4.55059625213,165.276218058,11.8926746167,814.139693356
51501,26,49,2,14.6617517007,4.89171768707,161.398860544,10.9676870748,817.474489796
51501,26,49,3,13.2896075353,4.43698587127,151.811852433,11.9748822606,843.916797488
51501,26,49,4,14.5602112676,4.85961267606,111.04584507,8.34507042254,868.838028169
51501,26,49,5,12.6394055944,4.22874125874,114.780909091,9.20979020979,806.730769231
51501,26,49,6,13.4811202186,4.50866120219,178.734562842,13.6366120219,843.647540984
51501,26,49,7,12.7775806452,4.26496774194,126.027419355,11.1677419355,812.338709677
51501,26,49,8,13.6759692308,4.56307692308,157.017169231,12.9907692308,820.461538462
51501,26,49,9,12.2180191693,4.07412140575,108.270447284,10.5814696486,768.690095847
51501,26,49,10,14.5692833876,4.86872964169,189.69257329,12.4332247557,861.726384365
51501,26,49,11,14.2161419753,4.74490740741,153.219135802,11.6851851852,877.854938272
51501,26,49,12,15.3117455621,5.11180473373,189.123313609,12.7396449704,878.106508876
51503,15,50,1,15.9549234694,5.32607142857,120.873826531,8.52806122449,964.795918367
51503,15,50,2,15.2118414322,5.08611253197,140.338746803,9.79283887468,1019.62915601
51503,15,50,3,14.6271400394,4.8825443787,149.095325444,9.91518737673,900.049309665
51503,15,50,4,15.2766502463,5.10187192118,139.35591133,10.0935960591,903.201970443
51503,15,50,5,14.7297101449,4.92314009662,128.31057971,9.72946859903,933.816425121
51503,15,50,6,14.5108163265,4.85591836735,164.808911565,10.9285714286,935.714285714
51503,15,50,7,14.6806341463,4.90307317073,127.831707317,10.4,1015.48780488
51503,15,50,8,14.9759808612,5.00033492823,117.683301435,8.52631578947,1021.05263158
51503,15,50,9,14.2022222222,4.73651851852,125.967111111,9.34074074074,965.648148148
51503,15,50,10,13.6661502347,4.57549295775,203.150516432,12.7276995305,993.192488263
51503,15,50,11,14.3100518135,4.77393782383,136.111813472,9.93264248705,988.860103627
51503,15,50,12,15.0728246753,5.03464285714,146.769123377,10.2272727273,980.519480519
51510,2,19,1,10.1295652174,3.37782608696,78.7043478261,9.91304347826,600.0
51510,2,19,2,10.39,3.46375,72.875625,11.625,682.8125
51510,2,19,3,12.1328571429,4.04571428571,65.369047619,10.380952381,623.80952381
51510,2,19,4,7.68076923077,2.56846153846,69.5176923077,12.0769230769,621.153846154
51510,2,19,5,13.4727272727,4.49272727273,92.8890909091,16.8181818182,770.454545455
51510,2,19,6,15.0738461538,5.02615384615,61.5176923077,7.30769230769,982.692307692
51510,2,19,7,6.85846153846,2.28846153846,57.1092307692,11.2307692308,411.538461538
51510,2,19,8,8.3,2.76846153846,74.1584615385,17.6153846154,561.538461538
51510,2,19,9,16.87,5.625,43.91,5.0,1156.25
51510,2,19,10,18.482,6.161,80.688,5.8,1410.0
51510,2,19,11,11.07,3.69166666667,50.2561111111,5.5,681.944444444
51510,2,19,12,10.442,3.482,139.816,26.9,617.5
51521,2,30,1,14.3374545455,4.786,110.320363636,8.98181818182,900.454545455
51521,2,30,2,15.21,5.08,87.55375,6.72916666667,1023.95833333
51521,2,30,3,15.5213432836,5.17507462687,89.6680597015,6.35820895522,988.432835821
51521,2,30,4,15.9677419355,5.32419354839,99.9258064516,6.54838709677,1064.51612903
51521,2,30,5,15.2748275862,5.09310344828,83.1917241379,6.0,935.344827586
51521,2,30,6,14.5629268293,4.85951219512,94.8580487805,6.80487804878,1025.0
51521,2,30,7,13.8065384615,4.60961538462,80.0523076923,7.07692307692,1048.07692308
51521,2,30,8,12.2343478261,4.07956521739,73.9152173913,7.52173913043,1026.08695652
51521,2,30,9,17.8628571429,5.955,110.671785714,6.53571428571,1000.0
51521,2,30,10,16.5633333333,5.53138888889,72.8930555556,4.77777777778,1048.61111111
51521,2,30,11,14.2444444444,4.74925925926,83.8781481481,5.55555555556,964.814814815
51521,2,30,12,13.4489130435,4.49782608696,118.011086957,8.30434782609,904.347826087
51526,1,12,1,12.66,4.22166666667,108.81,8.66666666667,791.666666667
51526,1,12,2,15.3325,5.1125,191.005,12.5,593.75
51526,1,12,3,9.74,3.25,29.22,3.0,375.0
51526,1,12,5,7.01666666667,2.34,80.45,13.0,500.0
51526,1,12,7,7.85,2.62,94.2,12.0,750.0
